Order_Date,Order_Priority,Ord_id
2009-01-11,NOT SPECIFIED,Ord_3416
2011-04-28,NOT SPECIFIED,Ord_3417
2011-09-13,HIGH,Ord_3418
2012-12-17,MEDIUM,Ord_3419
2012-04-13,HIGH,Ord_3420
2012-11-30,LOW,Ord_3421
2009-04-11,CRITICAL,Ord_3422
2012-01-21,MEDIUM,Ord_3423
2009-12-10,NOT SPECIFIED,Ord_3424
2011-05-23,CRITICAL,Ord_3425
2012-11-03,MEDIUM,Ord_3426
2012-05-03,CRITICAL,Ord_3427
2012-10-06,MEDIUM,Ord_3428
2011-02-26,HIGH,Ord_3429
2009-10-30,CRITICAL,Ord_3430
2010-11-13,MEDIUM,Ord_3431
2010-01-05,NOT SPECIFIED,Ord_3432
2012-08-02,HIGH,Ord_3433
2010-03-03,MEDIUM,Ord_3434
2010-09-08,HIGH,Ord_3435
2009-10-02,MEDIUM,Ord_3436
2012-04-13,MEDIUM,Ord_3437
2011-06-18,LOW,Ord_3438
2010-11-17,HIGH,Ord_3439
2012-12-30,MEDIUM,Ord_3440
2010-08-06,HIGH,Ord_3441
2012-09-23,MEDIUM,Ord_3442
2012-12-04,CRITICAL,Ord_3443
2011-09-24,CRITICAL,Ord_3444
2012-12-08,LOW,Ord_3445
2009-02-03,HIGH,Ord_3446
2011-01-15,CRITICAL,Ord_3447
2010-11-06,LOW,Ord_3448
2009-03-14,NOT SPECIFIED,Ord_3449
2009-02-07,MEDIUM,Ord_3450
2011-07-30,LOW,Ord_3451
2011-02-26,HIGH,Ord_3452
2009-07-16,HIGH,Ord_3453
2009-09-13,MEDIUM,Ord_3454
2012-01-28,NOT SPECIFIED,Ord_3455
2010-07-03,HIGH,Ord_3456
2011-11-17,CRITICAL,Ord_3457
2011-10-17,MEDIUM,Ord_3458
2012-01-08,LOW,Ord_3459
2009-11-02,CRITICAL,Ord_3460
2012-11-25,LOW,Ord_3461
2010-12-12,CRITICAL,Ord_3462
2009-08-08,HIGH,Ord_3463
2012-10-31,HIGH,Ord_3464
2011-07-18,NOT SPECIFIED,Ord_3465
2012-05-31,LOW,Ord_3466
2009-02-25,HIGH,Ord_3467
2011-08-13,CRITICAL,Ord_3468
2011-08-16,HIGH,Ord_3469
2011-07-27,MEDIUM,Ord_3470
2011-07-03,LOW,Ord_3471
2010-07-19,NOT SPECIFIED,Ord_3472
2009-05-12,MEDIUM,Ord_3473
2012-12-05,NOT SPECIFIED,Ord_3474
2011-02-07,MEDIUM,Ord_3475
2011-09-27,CRITICAL,Ord_3476
2011-11-03,MEDIUM,Ord_3477
2010-06-19,NOT SPECIFIED,Ord_3478
2011-12-03,NOT SPECIFIED,Ord_3479
2012-01-18,LOW,Ord_3480
2011-08-24,NOT SPECIFIED,Ord_3481
2009-12-11,MEDIUM,Ord_3482
2011-01-06,HIGH,Ord_3483
2011-09-04,NOT SPECIFIED,Ord_3484
2012-06-03,CRITICAL,Ord_3485
2009-01-12,NOT SPECIFIED,Ord_3486
2011-03-07,CRITICAL,Ord_3487
2009-10-02,LOW,Ord_3488
2009-01-21,LOW,Ord_3489
2011-01-01,MEDIUM,Ord_3490
2009-09-15,CRITICAL,Ord_3491
2010-06-28,MEDIUM,Ord_3492
2011-08-08,HIGH,Ord_3493
2012-02-15,NOT SPECIFIED,Ord_3494
2009-09-19,HIGH,Ord_3495
2009-01-09,HIGH,Ord_3496
2009-12-14,HIGH,Ord_3497
2009-10-10,LOW,Ord_3498
2011-06-02,CRITICAL,Ord_3499
2011-08-12,HIGH,Ord_3500
2009-04-13,CRITICAL,Ord_3501
2010-10-19,MEDIUM,Ord_3502
2009-01-22,MEDIUM,Ord_3503
2012-05-10,CRITICAL,Ord_3504
2011-10-21,LOW,Ord_3505
2012-07-03,MEDIUM,Ord_3506
2011-09-30,MEDIUM,Ord_3507
2009-11-18,CRITICAL,Ord_3508
2009-07-22,HIGH,Ord_3509
2010-02-20,NOT SPECIFIED,Ord_3510
2012-09-05,MEDIUM,Ord_3511
2009-02-13,MEDIUM,Ord_3512
2012-07-23,CRITICAL,Ord_3513
2012-05-17,LOW,Ord_3514
2010-08-18,MEDIUM,Ord_3515
2009-02-28,CRITICAL,Ord_3516
2011-10-03,MEDIUM,Ord_3517
2009-02-20,HIGH,Ord_3518
2011-01-04,HIGH,Ord_3519
2010-01-01,MEDIUM,Ord_3520
2012-08-29,HIGH,Ord_3521
2009-07-12,MEDIUM,Ord_3522
2012-10-31,NOT SPECIFIED,Ord_3523
2010-12-29,MEDIUM,Ord_3524
2011-05-19,LOW,Ord_3525
2009-04-07,HIGH,Ord_3526
2009-05-29,MEDIUM,Ord_3527
2012-05-05,LOW,Ord_3528
2010-03-09,HIGH,Ord_3529
2010-01-30,CRITICAL,Ord_3530
2011-06-16,LOW,Ord_3531
2010-02-27,LOW,Ord_3532
2010-09-11,HIGH,Ord_3533
2012-07-25,NOT SPECIFIED,Ord_3534
2011-07-23,LOW,Ord_3535
2012-02-12,CRITICAL,Ord_3536
2012-08-18,LOW,Ord_3537
2011-08-28,HIGH,Ord_3538
2010-12-10,CRITICAL,Ord_3539
2012-01-28,MEDIUM,Ord_3540
2009-04-18,MEDIUM,Ord_3541
2010-01-16,HIGH,Ord_3542
2012-12-20,NOT SPECIFIED,Ord_3543
2009-03-16,NOT SPECIFIED,Ord_3544
2011-12-09,LOW,Ord_3545
2009-03-30,MEDIUM,Ord_3546
2009-10-21,HIGH,Ord_3547
2010-07-31,MEDIUM,Ord_3548
2010-05-27,CRITICAL,Ord_3549
2009-08-15,CRITICAL,Ord_3550
2009-01-05,CRITICAL,Ord_3551
2011-06-20,NOT SPECIFIED,Ord_3552
2009-10-25,CRITICAL,Ord_3553
2010-08-09,MEDIUM,Ord_3554
2009-09-26,CRITICAL,Ord_3555
2012-12-22,NOT SPECIFIED,Ord_3556
2010-04-04,LOW,Ord_3557
2010-12-08,CRITICAL,Ord_3558
2011-03-10,NOT SPECIFIED,Ord_3559
2010-11-16,LOW,Ord_3560
2010-08-27,MEDIUM,Ord_3561
2010-12-29,HIGH,Ord_3562
2011-10-31,CRITICAL,Ord_3563
2012-07-27,CRITICAL,Ord_3564
2009-06-16,CRITICAL,Ord_3565
2010-01-20,LOW,Ord_3566
2012-10-16,LOW,Ord_3567
2009-11-10,LOW,Ord_3568
2011-01-28,LOW,Ord_3569
2010-08-21,MEDIUM,Ord_3570
2010-08-04,NOT SPECIFIED,Ord_3571
2010-04-02,NOT SPECIFIED,Ord_3572
2012-12-09,LOW,Ord_3573
2010-02-23,LOW,Ord_3574
2010-01-28,HIGH,Ord_3575
2011-08-15,HIGH,Ord_3576
2012-04-29,LOW,Ord_3577
2009-06-02,HIGH,Ord_3578
2011-07-23,LOW,Ord_3579
2011-04-17,CRITICAL,Ord_3580
2009-04-17,LOW,Ord_3581
2009-09-26,CRITICAL,Ord_3582
2010-09-23,HIGH,Ord_3583
2011-04-02,NOT SPECIFIED,Ord_3584
2010-02-05,HIGH,Ord_3585
2012-09-12,MEDIUM,Ord_3586
2012-05-28,HIGH,Ord_3587
2011-11-22,MEDIUM,Ord_3588
2009-08-10,CRITICAL,Ord_3589
2012-10-08,NOT SPECIFIED,Ord_3590
2011-08-25,NOT SPECIFIED,Ord_3591
2011-09-19,NOT SPECIFIED,Ord_3592
2009-10-20,CRITICAL,Ord_3593
2010-02-10,HIGH,Ord_3594
2011-02-12,HIGH,Ord_3595
2009-07-22,LOW,Ord_3596
2011-12-28,NOT SPECIFIED,Ord_3597
2009-08-09,CRITICAL,Ord_3598
2011-03-22,HIGH,Ord_3599
2009-03-08,LOW,Ord_3600
2010-01-18,HIGH,Ord_3601
2012-02-13,CRITICAL,Ord_3602
2009-12-09,LOW,Ord_3603
2009-01-07,NOT SPECIFIED,Ord_3604
2009-07-21,CRITICAL,Ord_3605
2009-06-20,NOT SPECIFIED,Ord_3606
2012-03-14,LOW,Ord_3607
2009-08-23,MEDIUM,Ord_3608
2010-09-06,LOW,Ord_3609
2009-03-23,NOT SPECIFIED,Ord_3610
2010-03-21,MEDIUM,Ord_3611
2010-08-30,HIGH,Ord_3612
2011-02-10,LOW,Ord_3613
2010-06-12,CRITICAL,Ord_3614
2011-05-26,HIGH,Ord_3615
2009-02-12,NOT SPECIFIED,Ord_3616
2011-07-25,HIGH,Ord_3617
2011-06-17,MEDIUM,Ord_3618
2010-03-13,LOW,Ord_3619
2011-05-05,NOT SPECIFIED,Ord_3620
2009-09-23,NOT SPECIFIED,Ord_3621
2010-05-15,NOT SPECIFIED,Ord_3622
2012-06-28,CRITICAL,Ord_3623
2009-05-29,HIGH,Ord_3624
2012-06-10,MEDIUM,Ord_3625
2011-12-06,MEDIUM,Ord_3626
2012-01-13,NOT SPECIFIED,Ord_3627
2010-08-10,NOT SPECIFIED,Ord_3628
2012-07-13,MEDIUM,Ord_3629
2010-09-10,CRITICAL,Ord_3630
2012-09-24,LOW,Ord_3631
2010-08-27,CRITICAL,Ord_3632
2009-10-29,MEDIUM,Ord_3633
2011-03-27,CRITICAL,Ord_3634
2012-02-26,CRITICAL,Ord_3635
2010-08-01,MEDIUM,Ord_3636
2009-03-28,CRITICAL,Ord_3637
2012-07-10,NOT SPECIFIED,Ord_3638
2010-05-21,NOT SPECIFIED,Ord_3639
2009-06-13,HIGH,Ord_3640
2012-12-08,LOW,Ord_3641
2010-12-12,HIGH,Ord_3642
2009-09-20,CRITICAL,Ord_3643
2011-06-16,CRITICAL,Ord_3644
2009-10-18,CRITICAL,Ord_3645
2011-04-01,LOW,Ord_3646
2010-06-21,LOW,Ord_3647
2009-03-14,MEDIUM,Ord_3648
2012-04-13,NOT SPECIFIED,Ord_3649
2012-03-01,LOW,Ord_3650
2011-03-16,HIGH,Ord_3651
2009-10-28,HIGH,Ord_3652
2010-04-08,NOT SPECIFIED,Ord_3653
2010-03-30,LOW,Ord_3654
2011-09-01,HIGH,Ord_3655
2009-10-01,LOW,Ord_3656
2009-12-01,NOT SPECIFIED,Ord_3657
2010-07-30,NOT SPECIFIED,Ord_3658
2010-11-18,NOT SPECIFIED,Ord_3659
2009-12-17,MEDIUM,Ord_3660
2011-09-29,CRITICAL,Ord_3661
2009-11-20,HIGH,Ord_3662
2010-04-22,MEDIUM,Ord_3663
2010-04-05,LOW,Ord_3664
2009-12-01,MEDIUM,Ord_3665
2009-02-23,HIGH,Ord_3666
2011-03-20,NOT SPECIFIED,Ord_3667
2010-03-21,CRITICAL,Ord_3668
2009-02-26,CRITICAL,Ord_3669
2011-11-08,CRITICAL,Ord_3670
2010-01-29,MEDIUM,Ord_3671
2011-07-05,HIGH,Ord_3672
2012-10-10,NOT SPECIFIED,Ord_3673
2011-04-01,LOW,Ord_3674
2010-07-19,NOT SPECIFIED,Ord_3675
2010-11-24,MEDIUM,Ord_3676
2011-08-30,CRITICAL,Ord_3677
2009-09-07,CRITICAL,Ord_3678
2012-03-28,NOT SPECIFIED,Ord_3679
2012-07-29,MEDIUM,Ord_3680
2012-08-12,NOT SPECIFIED,Ord_3681
2011-12-12,MEDIUM,Ord_3682
2012-04-01,LOW,Ord_3683
2012-07-10,MEDIUM,Ord_3684
2010-08-17,NOT SPECIFIED,Ord_3685
2012-12-30,LOW,Ord_3686
2012-03-30,LOW,Ord_3687
2009-04-20,HIGH,Ord_3688
2012-09-18,HIGH,Ord_3689
2009-07-27,LOW,Ord_3690
2012-11-01,NOT SPECIFIED,Ord_3691
2011-04-20,HIGH,Ord_3692
2010-05-10,LOW,Ord_3693
2009-03-08,MEDIUM,Ord_3694
2009-12-15,NOT SPECIFIED,Ord_3695
2009-05-17,LOW,Ord_3696
2012-04-25,NOT SPECIFIED,Ord_3697
2011-10-17,CRITICAL,Ord_3698
2009-07-05,HIGH,Ord_3699
2012-12-23,LOW,Ord_3700
2011-11-06,CRITICAL,Ord_3701
2009-11-23,CRITICAL,Ord_3702
2010-09-11,MEDIUM,Ord_3703
2011-02-26,MEDIUM,Ord_3704
2010-06-08,LOW,Ord_3705
2011-01-31,MEDIUM,Ord_3706
2009-03-01,LOW,Ord_3707
2011-12-09,HIGH,Ord_3708
2010-11-30,NOT SPECIFIED,Ord_3709
2012-03-29,HIGH,Ord_3710
2010-10-04,MEDIUM,Ord_3711
2012-02-19,CRITICAL,Ord_3712
2012-08-08,MEDIUM,Ord_3713
2011-08-26,CRITICAL,Ord_3714
2012-09-30,LOW,Ord_3715
2012-04-16,HIGH,Ord_3716
2009-11-17,NOT SPECIFIED,Ord_3717
2012-02-24,HIGH,Ord_3718
2009-12-03,NOT SPECIFIED,Ord_3719
2012-07-29,NOT SPECIFIED,Ord_3720
2012-07-30,LOW,Ord_3721
2011-04-23,HIGH,Ord_3722
2012-02-16,LOW,Ord_3723
2011-01-02,CRITICAL,Ord_3724
2012-01-27,MEDIUM,Ord_3725
2011-11-28,HIGH,Ord_3726
2011-06-07,NOT SPECIFIED,Ord_3727
2012-05-24,HIGH,Ord_3728
2009-05-17,HIGH,Ord_3729
2009-07-12,MEDIUM,Ord_3730
2010-02-04,MEDIUM,Ord_3731
2012-06-04,NOT SPECIFIED,Ord_3732
2010-11-22,HIGH,Ord_3733
2012-10-05,HIGH,Ord_3734
2012-03-07,MEDIUM,Ord_3735
2011-09-12,NOT SPECIFIED,Ord_3736
2011-12-26,LOW,Ord_3737
2012-10-07,HIGH,Ord_3738
2009-12-25,LOW,Ord_3739
2009-06-10,CRITICAL,Ord_3740
2012-07-16,LOW,Ord_3741
2010-08-16,HIGH,Ord_3742
2010-10-29,NOT SPECIFIED,Ord_3743
2009-06-14,NOT SPECIFIED,Ord_3744
2009-09-09,CRITICAL,Ord_3745
2011-03-25,CRITICAL,Ord_3746
2009-07-20,NOT SPECIFIED,Ord_3747
2009-11-05,HIGH,Ord_3748
2012-05-09,MEDIUM,Ord_3749
2009-05-01,HIGH,Ord_3750
2010-01-09,MEDIUM,Ord_3751
2011-11-15,LOW,Ord_3752
2010-11-18,NOT SPECIFIED,Ord_3753
2010-11-24,NOT SPECIFIED,Ord_3754
2010-09-10,LOW,Ord_3755
2009-12-25,LOW,Ord_3756
2010-12-26,MEDIUM,Ord_3757
2011-10-15,MEDIUM,Ord_3758
2009-01-15,HIGH,Ord_3759
2011-04-10,NOT SPECIFIED,Ord_3760
2009-04-12,LOW,Ord_3761
2012-01-18,MEDIUM,Ord_3762
2009-10-15,HIGH,Ord_3763
2010-05-26,CRITICAL,Ord_3764
2011-06-17,MEDIUM,Ord_3765
2010-10-02,LOW,Ord_3766
2011-05-21,LOW,Ord_3767
2009-01-07,CRITICAL,Ord_3768
2009-05-23,NOT SPECIFIED,Ord_3769
2009-04-03,CRITICAL,Ord_3770
2010-05-30,MEDIUM,Ord_3771
2011-04-12,NOT SPECIFIED,Ord_3772
2012-12-29,CRITICAL,Ord_3773
2012-04-28,LOW,Ord_3774
2012-10-24,HIGH,Ord_3775
2009-04-15,NOT SPECIFIED,Ord_3776
2009-01-10,MEDIUM,Ord_3777
2012-06-27,CRITICAL,Ord_3778
2010-07-18,MEDIUM,Ord_3779
2012-04-18,NOT SPECIFIED,Ord_3780
2011-04-28,LOW,Ord_3781
2011-01-21,LOW,Ord_3782
2010-11-24,HIGH,Ord_3783
2011-04-18,NOT SPECIFIED,Ord_3784
2012-08-01,MEDIUM,Ord_3785
2009-01-17,MEDIUM,Ord_3786
2010-03-13,CRITICAL,Ord_3787
2009-11-08,MEDIUM,Ord_3788
2009-10-08,NOT SPECIFIED,Ord_3789
2012-11-16,LOW,Ord_3790
2011-05-16,HIGH,Ord_3791
2009-03-22,NOT SPECIFIED,Ord_3792
2011-08-25,LOW,Ord_3793
2010-07-08,MEDIUM,Ord_3794
2012-10-18,MEDIUM,Ord_3795
2011-06-20,MEDIUM,Ord_3796
2011-08-01,LOW,Ord_3797
2009-08-13,HIGH,Ord_3798
2011-06-27,NOT SPECIFIED,Ord_3799
2012-10-26,HIGH,Ord_3800
2012-07-15,HIGH,Ord_3801
2009-05-18,HIGH,Ord_3802
2012-08-01,LOW,Ord_3803
2009-09-10,NOT SPECIFIED,Ord_3804
2009-09-03,NOT SPECIFIED,Ord_3805
2011-07-15,HIGH,Ord_3806
2009-03-06,NOT SPECIFIED,Ord_3807
2012-03-19,CRITICAL,Ord_3808
2011-05-18,HIGH,Ord_3809
2010-07-16,LOW,Ord_3810
2009-03-28,MEDIUM,Ord_3811
2011-07-19,HIGH,Ord_3812
2010-04-05,CRITICAL,Ord_3813
2010-12-20,MEDIUM,Ord_3814
2010-05-20,HIGH,Ord_3815
2012-05-27,NOT SPECIFIED,Ord_3816
2010-05-12,NOT SPECIFIED,Ord_3817
2009-09-24,MEDIUM,Ord_3818
2010-11-24,NOT SPECIFIED,Ord_3819
2009-09-13,CRITICAL,Ord_3820
2011-12-10,HIGH,Ord_3821
2009-12-14,LOW,Ord_3822
2012-11-12,CRITICAL,Ord_3823
2010-09-13,HIGH,Ord_3824
2009-02-07,CRITICAL,Ord_3825
2012-03-23,LOW,Ord_3826
2012-01-19,HIGH,Ord_3827
2011-06-26,NOT SPECIFIED,Ord_3828
2012-11-10,NOT SPECIFIED,Ord_3829
2011-06-23,NOT SPECIFIED,Ord_3830
2011-04-20,HIGH,Ord_3831
2012-06-11,NOT SPECIFIED,Ord_3832
2011-01-03,CRITICAL,Ord_3833
2009-04-27,CRITICAL,Ord_3834
2009-08-03,LOW,Ord_3835
2012-01-08,NOT SPECIFIED,Ord_3836
2012-06-14,CRITICAL,Ord_3837
2011-08-05,HIGH,Ord_3838
2009-02-14,HIGH,Ord_3839
2011-05-17,MEDIUM,Ord_3840
2009-11-02,HIGH,Ord_3841
2012-11-05,MEDIUM,Ord_3842
2011-05-07,HIGH,Ord_3843
2009-11-18,LOW,Ord_3844
2010-08-14,HIGH,Ord_3845
2012-07-05,NOT SPECIFIED,Ord_3846
2009-09-08,MEDIUM,Ord_3847
2010-09-22,LOW,Ord_3848
2009-08-13,MEDIUM,Ord_3849
2010-02-02,LOW,Ord_3850
2011-01-13,LOW,Ord_3851
2009-09-18,MEDIUM,Ord_3852
2011-04-05,HIGH,Ord_3853
2010-04-08,NOT SPECIFIED,Ord_3854
2010-03-11,HIGH,Ord_3855
2012-05-11,MEDIUM,Ord_3856
2011-03-07,NOT SPECIFIED,Ord_3857
2009-02-04,MEDIUM,Ord_3858
2012-08-02,HIGH,Ord_3859
2010-01-14,MEDIUM,Ord_3860
2012-09-24,CRITICAL,Ord_3861
2011-07-11,LOW,Ord_3862
2012-09-22,MEDIUM,Ord_3863
2009-09-27,CRITICAL,Ord_3864
2011-10-26,HIGH,Ord_3865
2011-09-15,MEDIUM,Ord_3866
2009-11-06,CRITICAL,Ord_3867
2009-12-12,HIGH,Ord_3868
2012-05-22,HIGH,Ord_3869
2012-12-28,CRITICAL,Ord_3870
2010-04-27,MEDIUM,Ord_3871
2011-12-10,NOT SPECIFIED,Ord_3872
2011-07-22,MEDIUM,Ord_3873
2012-06-14,LOW,Ord_3874
2012-05-21,CRITICAL,Ord_3875
2011-10-05,HIGH,Ord_3876
2010-01-06,HIGH,Ord_3877
2011-07-27,CRITICAL,Ord_3878
2011-08-20,HIGH,Ord_3879
2012-05-23,MEDIUM,Ord_3880
2009-03-11,HIGH,Ord_3881
2012-09-09,MEDIUM,Ord_3882
2011-06-21,HIGH,Ord_3883
2010-12-17,CRITICAL,Ord_3884
2012-02-13,NOT SPECIFIED,Ord_3885
2012-08-10,HIGH,Ord_3886
2011-01-09,CRITICAL,Ord_3887
2010-12-10,CRITICAL,Ord_3888
2010-03-27,NOT SPECIFIED,Ord_3889
2010-02-01,CRITICAL,Ord_3890
2010-03-30,LOW,Ord_3891
2009-07-17,NOT SPECIFIED,Ord_3892
2009-10-05,LOW,Ord_3893
2011-09-01,LOW,Ord_3894
2010-09-17,MEDIUM,Ord_3895
2009-08-14,CRITICAL,Ord_3896
2009-06-23,HIGH,Ord_3897
2011-06-05,LOW,Ord_3898
2012-07-17,CRITICAL,Ord_3899
2009-09-05,HIGH,Ord_3900
2011-01-05,NOT SPECIFIED,Ord_3901
2012-06-14,MEDIUM,Ord_3902
2011-06-02,HIGH,Ord_3903
2011-03-16,NOT SPECIFIED,Ord_3904
2012-10-13,LOW,Ord_3905
2012-09-14,HIGH,Ord_3906
2010-09-03,HIGH,Ord_3907
2011-02-13,NOT SPECIFIED,Ord_3908
2010-04-25,NOT SPECIFIED,Ord_3909
2009-12-18,CRITICAL,Ord_3910
2010-02-08,CRITICAL,Ord_3911
2010-04-15,MEDIUM,Ord_3912
2009-03-31,CRITICAL,Ord_3913
2009-12-06,HIGH,Ord_3914
2012-06-13,NOT SPECIFIED,Ord_3915
2011-01-10,MEDIUM,Ord_3916
2009-08-10,MEDIUM,Ord_3917
2010-01-31,CRITICAL,Ord_3918
2010-09-09,NOT SPECIFIED,Ord_3919
2011-12-16,HIGH,Ord_3920
2009-03-26,MEDIUM,Ord_3921
2012-04-08,CRITICAL,Ord_3922
2009-10-19,LOW,Ord_3923
2012-07-29,HIGH,Ord_3924
2011-03-15,LOW,Ord_3925
2011-12-25,NOT SPECIFIED,Ord_3926
2012-11-28,NOT SPECIFIED,Ord_3927
2012-01-31,MEDIUM,Ord_3928
2010-03-10,CRITICAL,Ord_3929
2011-10-12,NOT SPECIFIED,Ord_3930
2012-11-04,CRITICAL,Ord_3931
2011-08-31,HIGH,Ord_3932
2010-08-29,HIGH,Ord_3933
2011-03-12,LOW,Ord_3934
2010-09-29,CRITICAL,Ord_3935
2011-10-31,CRITICAL,Ord_3936
2009-09-03,LOW,Ord_3937
2011-08-03,NOT SPECIFIED,Ord_3938
2010-09-06,CRITICAL,Ord_3939
2012-12-01,HIGH,Ord_3940
2009-04-18,MEDIUM,Ord_3941
2010-01-15,CRITICAL,Ord_3942
2010-02-03,CRITICAL,Ord_3943
2011-10-06,HIGH,Ord_3944
2010-05-14,MEDIUM,Ord_3945
2011-08-12,CRITICAL,Ord_3946
2009-09-13,MEDIUM,Ord_3947
2010-03-17,LOW,Ord_3948
2011-03-15,MEDIUM,Ord_3949
2009-07-05,MEDIUM,Ord_3950
2009-01-25,NOT SPECIFIED,Ord_3951
2010-08-18,NOT SPECIFIED,Ord_3952
2009-06-01,NOT SPECIFIED,Ord_3953
2009-06-04,HIGH,Ord_3954
2011-02-26,CRITICAL,Ord_3955
2012-10-15,CRITICAL,Ord_3956
2011-08-05,HIGH,Ord_3957
2010-12-12,NOT SPECIFIED,Ord_3958
2012-12-15,NOT SPECIFIED,Ord_3959
2010-04-05,CRITICAL,Ord_3960
2012-08-11,MEDIUM,Ord_3961
2009-02-12,LOW,Ord_3962
2012-04-28,CRITICAL,Ord_3963
2010-09-13,CRITICAL,Ord_3964
2012-02-17,CRITICAL,Ord_3965
2009-04-02,MEDIUM,Ord_3966
2009-06-02,HIGH,Ord_3967
2011-02-24,LOW,Ord_3968
2009-09-14,MEDIUM,Ord_3969
2011-08-23,HIGH,Ord_3970
2012-09-10,MEDIUM,Ord_3971
2009-08-01,NOT SPECIFIED,Ord_3972
2011-06-22,CRITICAL,Ord_3973
2009-07-21,NOT SPECIFIED,Ord_3974
2011-03-09,NOT SPECIFIED,Ord_3975
2010-03-28,NOT SPECIFIED,Ord_3976
2012-05-20,CRITICAL,Ord_3977
2012-11-24,LOW,Ord_3978
2010-10-26,NOT SPECIFIED,Ord_3979
2010-12-22,NOT SPECIFIED,Ord_3980
2012-07-24,CRITICAL,Ord_3981
2009-06-08,LOW,Ord_3982
2011-04-29,NOT SPECIFIED,Ord_3983
2011-05-09,CRITICAL,Ord_3984
2012-07-22,LOW,Ord_3985
2011-12-02,LOW,Ord_3986
2009-08-19,LOW,Ord_3987
2012-05-13,CRITICAL,Ord_3988
2010-02-27,MEDIUM,Ord_3989
2012-11-04,MEDIUM,Ord_3990
2012-09-01,HIGH,Ord_3991
2010-09-18,LOW,Ord_3992
2009-11-16,NOT SPECIFIED,Ord_3993
2009-05-04,HIGH,Ord_3994
2011-02-26,HIGH,Ord_3995
2012-08-14,MEDIUM,Ord_3996
2009-03-25,NOT SPECIFIED,Ord_3997
2010-01-12,MEDIUM,Ord_3998
2009-11-22,HIGH,Ord_3999
2010-07-28,LOW,Ord_4000
2009-11-26,CRITICAL,Ord_4001
2011-12-19,NOT SPECIFIED,Ord_4002
2010-12-26,HIGH,Ord_4003
2012-07-05,HIGH,Ord_4004
2011-04-07,NOT SPECIFIED,Ord_4005
2012-05-03,NOT SPECIFIED,Ord_4006
2010-10-05,CRITICAL,Ord_4007
2009-04-18,CRITICAL,Ord_4008
2010-10-03,NOT SPECIFIED,Ord_4009
2011-08-06,NOT SPECIFIED,Ord_4010
2011-06-06,MEDIUM,Ord_4011
2009-09-21,MEDIUM,Ord_4012
2009-08-23,MEDIUM,Ord_4013
2010-02-27,HIGH,Ord_4014
2012-01-13,HIGH,Ord_4015
2012-11-26,MEDIUM,Ord_4016
2011-02-13,MEDIUM,Ord_4017
2009-01-22,CRITICAL,Ord_4018
2011-05-14,LOW,Ord_4019
2012-10-01,HIGH,Ord_4020
2009-11-21,LOW,Ord_4021
2009-01-04,CRITICAL,Ord_4022
2011-04-10,MEDIUM,Ord_4023
2012-08-16,NOT SPECIFIED,Ord_4024
2010-04-02,CRITICAL,Ord_4025
2012-05-25,MEDIUM,Ord_4026
2012-08-29,CRITICAL,Ord_4027
2009-01-05,CRITICAL,Ord_4028
2010-11-02,CRITICAL,Ord_4029
2009-10-27,NOT SPECIFIED,Ord_4030
2011-09-10,CRITICAL,Ord_4031
2011-02-08,CRITICAL,Ord_4032
2012-01-04,NOT SPECIFIED,Ord_4033
2012-11-02,MEDIUM,Ord_4034
2010-09-26,MEDIUM,Ord_4035
2010-12-21,LOW,Ord_4036
2009-12-07,LOW,Ord_4037
2011-05-07,HIGH,Ord_4038
2009-04-20,HIGH,Ord_4039
2011-06-10,HIGH,Ord_4040
2010-09-15,LOW,Ord_4041
2012-08-04,HIGH,Ord_4042
2009-11-01,LOW,Ord_4043
2009-01-16,LOW,Ord_4044
2012-05-09,MEDIUM,Ord_4045
2009-01-15,CRITICAL,Ord_4046
2011-09-04,MEDIUM,Ord_4047
2012-05-29,LOW,Ord_4048
2010-07-18,LOW,Ord_4049
2011-01-02,MEDIUM,Ord_4050
2009-03-14,NOT SPECIFIED,Ord_4051
2010-10-05,CRITICAL,Ord_4052
2011-04-15,NOT SPECIFIED,Ord_4053
2010-11-03,HIGH,Ord_4054
2009-07-20,NOT SPECIFIED,Ord_4055
2012-05-23,NOT SPECIFIED,Ord_4056
2011-11-20,MEDIUM,Ord_4057
2009-09-29,HIGH,Ord_4058
2012-06-05,CRITICAL,Ord_4059
2009-09-04,NOT SPECIFIED,Ord_4060
2011-07-13,NOT SPECIFIED,Ord_4061
2009-04-19,LOW,Ord_4062
2012-03-05,LOW,Ord_4063
2011-07-26,MEDIUM,Ord_4064
2009-01-14,NOT SPECIFIED,Ord_4065
2012-03-21,LOW,Ord_4066
2011-05-19,HIGH,Ord_4067
2009-12-18,LOW,Ord_4068
2009-01-17,NOT SPECIFIED,Ord_4069
2009-03-05,MEDIUM,Ord_4070
2012-08-23,CRITICAL,Ord_4071
2011-04-23,MEDIUM,Ord_4072
2012-05-22,HIGH,Ord_4073
2009-11-28,HIGH,Ord_4074
2010-08-21,NOT SPECIFIED,Ord_4075
2010-06-23,HIGH,Ord_4076
2011-05-24,LOW,Ord_4077
2011-10-13,CRITICAL,Ord_4078
2010-04-05,NOT SPECIFIED,Ord_4079
2012-10-30,HIGH,Ord_4080
2009-12-28,MEDIUM,Ord_4081
2010-04-22,MEDIUM,Ord_4082
2012-07-17,CRITICAL,Ord_4083
2009-06-12,MEDIUM,Ord_4084
2009-07-02,MEDIUM,Ord_4085
